origin_id,country_code,country_de,country_fr,country_en,region_canonical,region_de,region_fr,region_en,appellation_canonical,record_level,appellation_type,legal_scheme,legal_status,source_authority,source_url,legal_basis_url,validated_on,auction_lots_observed,notes_de,notes_fr,notes_en
AU-ORI-HILLTOPS,AU,Australien,Australie,Australia,New South Wales,New South Wales,Nouvelle-Galles du Sud,New South Wales,Hilltops,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,1039,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-HUNTER-VALLEY,AU,Australien,Australie,Australia,New South Wales,New South Wales,Nouvelle-Galles du Sud,New South Wales,Hunter Valley,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,47589,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-MUDGEE,AU,Australien,Australie,Australia,New South Wales,New South Wales,Nouvelle-Galles du Sud,New South Wales,Mudgee,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,3289,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-NEW-ENGLAND-AUSTRALIA,AU,Australien,Australie,Australia,New South Wales,New South Wales,Nouvelle-Galles du Sud,New South Wales,New England Australia,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,75,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-NEW-SOUTH-WALES,AU,Australien,Australie,Australia,New South Wales,New South Wales,Nouvelle-Galles du Sud,New South Wales,New South Wales,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,915,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-ORANGE,AU,Australien,Australie,Australia,New South Wales,New South Wales,Nouvelle-Galles du Sud,New South Wales,Orange,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,2230,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-POKOLBIN,AU,Australien,Australie,Australia,New South Wales,New South Wales,Nouvelle-Galles du Sud,New South Wales,Pokolbin,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,125,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-RIVERINA,AU,Australien,Australie,Australia,New South Wales,New South Wales,Nouvelle-Galles du Sud,New South Wales,Riverina,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,6065,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-SOUTHERN-HIGHLANDS,AU,Australien,Australie,Australia,New South Wales,New South Wales,Nouvelle-Galles du Sud,New South Wales,Southern Highlands,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,289,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-SOUTHERN-NEW-SOUTH-WALES,AU,Australien,Australie,Australia,New South Wales,New South Wales,Nouvelle-Galles du Sud,New South Wales,Southern New South Wales,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,407,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-TUMBARUMBA,AU,Australien,Australie,Australia,New South Wales,New South Wales,Nouvelle-Galles du Sud,New South Wales,Tumbarumba,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,855,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-REG-NORTHERN-RIVERS,AU,Australien,Australie,Australia,Northern Rivers,Northern Rivers,Northern Rivers,Northern Rivers,,region,Wine region (not asserted as protected appellation),Australian GI,regional_reference_only,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,156,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
AU-REG-NORTHERN-TASMANIA,AU,Australien,Australie,Australia,Northern Tasmania,Northern Tasmania,Northern Tasmania,Northern Tasmania,,region,Wine region (not asserted as protected appellation),Australian GI,regional_reference_only,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,2697,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
AU-REG-PIPERS-BROOK,AU,Australien,Australie,Australia,Pipers Brook,Pipers Brook,Pipers Brook,Pipers Brook,,region,Wine region (not asserted as protected appellation),Australian GI,regional_reference_only,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,261,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
AU-REG-PIPERS-RIVER,AU,Australien,Australie,Australia,Pipers River,Pipers River,Pipers River,Pipers River,,region,Wine region (not asserted as protected appellation),Australian GI,regional_reference_only,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,235,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
AU-REG-QUEENSLAND,AU,Australien,Australie,Australia,Queensland,Queensland,Queensland,Queensland,,region,Wine region (not asserted as protected appellation),Australian GI,regional_reference_only,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,156,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
AU-ORI-GRANITE-BELT,AU,Australien,Australie,Australia,Queensland,Queensland,Queensland,Queensland,Granite Belt,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,724,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-ADELAIDE,AU,Australien,Australie,Australia,South Australia,Südaustralien,Australie-Méridionale,South Australia,Adelaide,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,3393,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-ADELAIDE-HILLS,AU,Australien,Australie,Australia,South Australia,Südaustralien,Australie-Méridionale,South Australia,Adelaide Hills,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,16648,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-ADELAIDE-PLAINS,AU,Australien,Australie,Australia,South Australia,Südaustralien,Australie-Méridionale,South Australia,Adelaide Plains,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,533,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-BAROSSA,AU,Australien,Australie,Australia,South Australia,Südaustralien,Australie-Méridionale,South Australia,Barossa,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,23027,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
AU-ORI-BAROSSA-VALLEY,AU,Australien,Australie,Australia,South Australia,Südaustralien,Australie-Méridionale,South Australia,Barossa Valley,appellation,Protected wine GI,Australian GI,protected_current,Wine Australia,https://www.wineaustralia.com/labelling/register-of-protected-gis-and-other-terms/geographical-indications,https://www.legislation.gov.au/C2013A00161/latest/text,2026-09-07,145296,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
